tempo_s,modulante,portadora,PM,FM,AM_DSB
0.00068,1.8202119413699913,-0.6374239897486892,-0.5893308540206346,-0.8162849004836634,-0.5801233789281335
0.0007000000000000001,1.809654104932039,-0.8090169943749472,-0.3796896050467556,-0.9368588851494946,-0.7320204624152018
0.00072,1.7988105031327422,-0.9297764858882515,-0.14842648437597816,-0.9951316712294686,-0.8362458541908193
0.0007400000000000001,1.7876828483025275,-0.9921147013144779,0.09109634800161293,-0.9872613684192404,-0.8867932175443386
0.00076,1.776272897627089,-0.992114701314478,0.3251215677980725,-0.9138046429897719,-0.8811332276411509
0.0007800000000000001,1.7645824528699066,-0.929776485888251,0.5402862485771588,-0.7796744647791249,-0.820333636044726
0.0008,1.7526133600877272,-0.8090169943749477,0.7243806388875292,-0.593808413042797,-0.7089469964397754
0.0008200000000000001,1.7403675093390514,-0.6374239897486897,0.8670334241544635,-0.3685701497832132,-0.5546760007159441
0.00084,1.7278468343856705,-0.425779291565074,0.9602855596289351,-0.11892435966625964,-0.36784070053884327
0.0008600000000000001,1.7150533123873044,-0.187381314585724,0.9990216338769156,0.13855958294027967,-0.16068447212986672
0.00088,1.7019889635893837,0.0627905195293126,0.981236223945764,0.386808714263088,0.05343438562846685
0.0009000000000000001,1.68865585100403,0.309016994374947,0.9081223235698589,0.609379050911027,0.2609116778054668
0.00092,1.6750560800842835,0.5358267949789965,0.7839791035161348,0.7915444288546644,0.4487699654008215
0.0009400000000000001,1.6611917983916251,0.7289686274214117,0.6159464187586855,0.921269508764415,0.6054783525786247
0.0009600000000000001,1.6470651952568547,0.8763066800438639,0.4135830450316247,0.9900027193146212,0.7216671165356664
0.0009800000000000002,1.6326785014343679,0.9685831611286314,0.18831408696328714,0.9932370217689056,0.7906924520130284
0.001,1.618033988749895,1.0,-0.0472200962543594,0.9308019089635016,0.8090169943749475
0.00102,1.603133969741753,0.9685831611286312,-0.27987610585333755,0.8068679567862321,0.7763842840625793
0.0010400000000000001,1.5879807972956705,0.8763066800438635,-0.496740668612045,0.6296643300991639,0.6957790902257882
0.0010600000000000002,1.5725768642732376,0.7289686274214111,-0.685843976090275,0.41092863826149834,0.5731795991319644
0.00108,1.5569246031340467,0.5358267949789973,-0.8368140891681825,0.16512617991430492,0.4171209600606318
0.0011,1.5410264855515783,0.30901699437494795,-0.9414370855075039,-0.09150925067574459,0.23810168640866894
0.0011200000000000001,1.5248850220228958,0.06279051952931357,-0.9940932868643323,-0.34204919422263647,0.04787416137764319
0.0011400000000000002,1.5085027614722073,-0.18738131458572477,-0.9920470922391025,-0.5699878218233998,-0.14133261525042912
0.00116,1.4918822908483642,-0.4257792915650715,-0.9355762425438922,-0.7603288806364726,-0.31760629244794625
0.00118,1.4750262347163479,-0.637423989748689,-0.8279352821271779,-0.9005707160438173,-0.4701085537584403
0.0012000000000000001,1.457937254842823,-0.8090169943749471,-0.6751570664399813,-0.9815247515547646,-0.5897480079501011
0.0012200000000000002,1.4406180497758136,-0.9297764858882513,-0.485704899892016,-0.9979139976227203,-0.669726393913871
0.00124,1.4230713544185707,-0.9921147013144777,-0.26999580871695916,-0.948712828546658,-0.7059250058690847
0.00126,1.4052999395976984,-0.992114701314478,-0.03982214851857103,-0.8372064301474739,-0.6971093649156123
0.00128,1.3873066116256099,-0.9297764858882511,0.1922961230951604,-0.6707668377144538,-0.6449425331033982
0.0013000000000000002,1.3690942118573772,-0.8090169943749478,0.4137928598309393,-0.46036112819914404,-0.5538102421464967
0.0013200000000000002,1.3506656162420487,-0.6374239897486885,0.6127338173505676,-0.2198248751113784,-0.43047333296068885
0.00134,1.3320237348685031,-0.4257792915650726,0.7784550515207109,0.03505072977593156,-0.2835740610900867
0.00136,1.3131715115059128,-0.187381314585726,0.9021278249667231,0.287557631729984,-0.12303190205125138
0.0013800000000000002,1.2941119231388885,0.06279051952931412,0.9772205563719978,0.5211670567934059,0.04062897999148532
0.0014000000000000002,1.2748479794973793,0.3090169943749468,0.9998341858142726,0.7206110503945207,0.19697484545462696
0.00142,1.255382722581401,0.5358267949789949,0.9688943404672393,0.8728786473030222,0.33633385035639835
0.00144,1.2357192261806684,0.7289686274214116,0.8861914795969217,0.9680617701178694,0.45040027409358535
0.0014600000000000001,1.2158605953892105,0.8763066800438629,0.756268353063947,0.9999960374333001,0.5327333808708368
0.0014800000000000002,1.1958099661150376,0.9685831611286313,0.5861621891189476,0.966655288104095,0.5791206985444123
0.0015,1.175570504584946,1.0,0.3850166121186391,0.8702748846760803,0.587785252292473
0.00152,1.155145406844535,0.9685831611286316,0.16358498899871624,0.7171966701877456,0.5594271948623495
0.0015400000000000001,1.1345378982535128,0.8763066800438636,-0.06634762223891756,0.5174466459765981,0.49710156950123924
0.0015600000000000002,1.1137512329763757,0.7289686274214101,-0.29259276607416373,0.2840738236256292,0.4059448537958459
0.00158,1.092788693468538,0.5358267949789991,-0.5032036642868926,0.03229415147950564,0.2927727316052673
0.0016,1.071653589957993,0.3090169943749482,-0.6871030805849229,-0.2215040716546738,0.16557958568997108
0.0016200000000000001,1.0503492599225912,0.06279051952931558,-0.8346612299857726,-0.4608281052714351,0.032975987858885815
0.0016400000000000002,1.0288790675630128,-0.18738131458572455,-0.9381939226063867,-0.6701523157385634,-0.09639635611484593
0.0016600000000000002,1.0072464032715214,-0.4257792915650745,-0.9923555801008113,-0.8359237435554088,-0.21443233000820885
0.00168,0.9854546830965831,-0.6374239897486874,-0.9944074757692838,-0.9474366538898721,-0.3140762279079762
0.0017000000000000001,0.9635073482034303,-0.8090169943749469,-0.9443482154299782,-0.9975198211519863,-0.38974690945085727
0.0017200000000000002,0.941407864330665,-0.9297764858882519,-0.8449007402172716,-0.9829926903468342,-0.43764944794246496
0.0017400000000000002,0.9191597212429755,-0.9921147013144778,-0.7013576137075832,-0.9048617307933128,-0.4559559361506366
0.00176,0.8967664321800645,-0.992114701314478,-0.5212936675428022,-0.7682452514532322,-0.44484758050558737
0.0017800000000000001,0.8742315333018656,-0.9297764858882512,-0.31416184931115626,-0.5820325726327633,-0.40641996144305315
0.0018000000000000002,0.8515585831301449,-0.8090169943749479,-0.09079400374411789,-0.35830060104065825,-0.3444626827290695
0.0018200000000000002,0.8287511619865681,-0.6374239897486887,0.13716696749209864,-0.11152642723212958,-0.26413293609117
0.00184,0.8058128714273254,-0.4257792915650728,0.3578738084791564,0.14235244089379454,-0.17154921676517185
0.00186,0.7827473336744046,-0.1873813145857262,0.5598889557999884,0.38696900151979163,-0.07333611218619102
0.0018800000000000002,0.7595581910436018,0.06279051952931387,0.7327742786912743,0.6065820387341025,0.023846526714186796
0.0019000000000000002,0.7362491053693557,0.30901699437494656,0.8676263467109627,0.7870877008960044,0.11375674282624082
0.0019200000000000003,0.7128237574265011,0.5358267949789977,0.9575300691674611,0.9169224528722898,0.19097503466336427
0.00194,0.689285846349034,0.7289686274214113,0.99790791840213,0.987799772224948,0.25123387865703056
0.0019600000000000004,0.6656390890459729,0.8763066800438645,0.986747440379551,0.9952339204319154,0.2916519901146494
0.00198,0.6418872196144189,0.9685831611286303,0.9246960826819557,0.9388180197596961,0.3108605761311006
0.002,0.6180339887498949,1.0,0.8150192046878804,0.8222395929936787,0.30901699437494745
0.00202,0.5940831631540697,0.9685831611286317,0.6634241279827764,0.6530336416454394,0.28770947407053277
0.00204,0.570038524939952,0.8763066800438637,0.47775988289170856,0.44209015699737436,0.24976428364361528
0.00206,0.5459038710346503,0.7289686274214127,0.2676085685583039,0.20294860012832874,0.19897339778608247
0.0020800000000000003,0.5216830125797935,0.5358267949789963,0.0437896582823217,-0.04907464222633831,0.1397658683128091
0.0021000000000000003,0.4973797743297091,0.309016994374945,-0.18219711696943322,-0.2978693674175964,0.07684940146312756
0.0021200000000000004,0.4729979940474491,0.06279051952931229,-0.3987616938306469,-0.5275619896028554,0.014849894891280946
0.00214,0.44854152189876234,-0.1873813145857208,-0.5948162788162016,-0.7235273458932663,-0.04202415000983498
0.00216,0.42401421984410903,-0.42577929156507105,-0.7603405049144127,-0.8733174427124101,-0.09026823706937051
0.00218,0.399419961028814,-0.6374239897486873,-0.8868905463609923,-0.9674483243126375,-0.1272999325721259
0.0022,0.37476262917144904,-0.8090169943749468,-0.9680265537742903,-0.9999955745576036,-0.15159466792816922
0.00222,0.3500461179505516,-0.9297764858882518,-0.9996370054375285,-0.9689613876884501,-0.1627323247234442
0.0022400000000000002,0.325274330389767,-0.9921147013144778,-0.9801438605640769,-0.8763908528857434,-0.16135472256995523
0.0022600000000000003,0.3004511782415137,-0.9921147013144777,-0.9105784768524737,-0.7282311408405048,-0.1490410154803311
0.0022800000000000003,0.2755805813692755,-0.9297764858882513,-0.7945248100016409,-0.5339436304184182,-0.12811417226228314
0.0023000000000000004,0.2506664671286081,-0.809016994374946,-0.6379331174801883,-0.30589463027233726,-0.10139671591348635
0.00232,0.2257127697469632,-0.6374239897486917,-0.44881390736417265,-0.058564248694795595,-0.07193736711466854
0.00234,0.20072342970242982,-0.42577929156507305,-0.23682788093343876,0.19237572378884424,-0.04273193984960615
0.00236,0.1757023931014862,-0.18738131458572646,-0.012792817150959958,0.43105602909382773,-0.01646167269760728
0.00238,0.15065361105586506,0.06279051952931364,0.21186751838087334,0.6424131090664067,0.004729809253582458
0.0024000000000000002,0.1255810390586266,0.3090169943749463,0.4257044906954769,0.8131378411793404,0.019403337620189764
0.0024200000000000003,0.10048863635953875,0.5358267949789974,0.6178263300834255,0.932510219838896,0.026922251976170798
0.0024400000000000003,0.0753803653398685,0.7289686274214112,0.7784510919131984,0.99306786035167,0.02747496072816423
0.0024600000000000004,0.05026019088667462,0.8763066800438644,0.8994029385247695,0.9910669416991287,0.02202167050713636
0.00248,0.025132079766705107,0.9685831611286303,0.9745267244397744,0.9267074844275599,0.01217125463308606
0.0025,1.2246467991473532e-16,1.0,1.0,0.8041098282287926,6.123233995736766e-17
0.00252,-0.025132079766705305,0.9685831611286317,0.9745267244397757,0.6310448776217147,-0.012171254633086175
0.00254,-0.05026019088667526,0.8763066800438638,0.899402938524769,0.41843613212822667,-0.022021670507136628
0.00256,-0.07538036533986915,0.7289686274214104,0.7784510919131977,0.1796657417516218,-0.027474960728164438
0.0025800000000000003,-0.10048863635953939,0.5358267949789964,0.6178263300834218,-0.07027105410844989,-0.02692225197617092
0.0026000000000000003,-0.12558103905862725,0.3090169943749486,0.42570449069548233,-0.3157094806032135,-0.01940333762019001
0.0026200000000000004,-0.1506536110558657,0.06279051952930899,0.21186751838086879,-0.5412972971223629,-0.004729809253582127
0.0026400000000000004,-0.17570239310148683,-0.18738131458572754,-0.012792817150957508,-0.7329538069570829,0.016461672697607434
0.00266,-0.20072342970243,-0.4257792915650676,-0.23682788093343293,-0.8787459926362738,0.04273193984960565
0.00268,-0.2257127697469634,-0.6374239897486897,-0.44881390736417043,-0.9696274476933542,0.07193736711466837
0.0027,-0.25066646712860874,-0.8090169943749467,-0.6379331174801864,-0.9999946165249064,0.1013967159134867
0.00272,-0.27558058136927654,-0.9297764858882503,-0.7945248100016393,-0.9680264766665106,0.1281141722622835
0.0027400000000000002,-0.3004511782415143,-0.9921147013144782,-0.9105784768524742,-0.8757874593465057,0.1490410154803315
0.0027600000000000003,-0.3252743303897676,-0.9921147013144777,-0.9801438605640771,-0.7290882405672482,0.1613547225699555
0.0027800000000000004,-0.35004611795055274,-0.9297764858882513,-0.9996370054375285,-0.5371141158114923,0.16273232472344462
0.0028000000000000004,-0.37476262917144965,-0.8090169943749482,-0.9680265537742908,-0.3118450583689818,0.15159466792816975
0.00282,-0.3994199610288142,-0.6374239897486919,-0.8868905463609934,-0.06730436610266967,0.12729993257212688
0.00284,-0.4240142198441092,-0.4257792915650765,-0.7603405049144166,0.18131675897381677,0.0902682370693717
0.00286,-0.4485415218987625,-0.1873813145857232,-0.5948162788162036,0.41860391031170285,0.04202415000983554
0.00288,-0.4729979940474497,0.06279051952931339,-0.39876169383064264,0.6298746603243992,-0.014849894891281223
0.0029000000000000002,-0.4973797743297097,0.30901699437494606,-0.1821971169694321,0.8020850859458658,-0.07684940146312792
0.0029200000000000003,-0.5216830125797942,0.5358267949789942,0.04378965828231926,0.9246318053012904,-0.13976586831280874
0.0029400000000000003,-0.545903871034651,0.7289686274214134,0.2676085685583015,0.9900004336024363,-0.19897339778608292
0.0029600000000000004,-0.5700385249399526,0.8763066800438643,0.4777598828917095,0.9942210947096243,-0.24976428364361566
0.0029800000000000004,-0.5940831631540703,0.9685831611286311,0.6634241279827773,0.9371037225787857,-0.2877094740705328
0.003,-0.6180339887498951,1.0,0.815019204687879,0.822239592993681,-0.30901699437494756
0.00302,-0.6418872196144191,0.9685831611286319,0.9246960826819535,0.6567699863124208,-0.3108605761311012
0.00304,-0.6656390890459736,0.8763066800438657,0.9867474403795505,0.45093720224364076,-0.2916519901146501
0.0030600000000000002,-0.6892858463490346,0.7289686274214106,0.9979079184021302,0.21744644903136393,-0.2512338786570305
0.0030800000000000003,-0.7128237574265016,0.5358267949789967,0.9575300691674598,-0.029321397906196575,-0.19097503466336407
0.0031000000000000003,-0.7362491053693564,0.3090169943749489,0.8676263467109622,-0.2741972204749828,-0.11375674282624178
0.0031200000000000004,-0.7595581910436029,0.06279051952930922,0.7327742786912712,-0.50215641812399,-0.02384652671418507
0.0031400000000000004,-0.7827473336744053,-0.18738131458572732,0.5598889557999904,-0.6992396499787829,0.0733361121861915
0.00316,-0.8058128714273255,-0.4257792915650674,0.35787380847916533,-0.8534052234818522,0.17154921676516968
0.00318,-0.8287511619865683,-0.6374239897486896,0.13716696749209753,-0.955261252105366,0.26413293609117044
0.0032,-0.8515585831301454,-0.8090169943749466,-0.090794003744119,-0.9986333076204406,0.34446268272906916
0.00322,-0.8742315333018662,-0.9297764858882503,-0.31416184931115393,-0.9809335558924083,0.40641996144305303
0.0032400000000000003,-0.896766432180065,-0.9921147013144773,-0.521293667542797,-0.9033096461497854,0.44484758050558737
0.0032600000000000003,-0.9191597212429764,-0.9921147013144777,-0.701357613707584,-0.7705651608074364,0.45595593615063706
0.0032800000000000004,-0.9414078643306653,-0.9297764858882515,-0.8449007402172721,-0.5908573938735254,0.43764944794246485
0.0033000000000000004,-0.9635073482034309,-0.8090169943749483,-0.9443482154299774,-0.37519175855939424,0.3897469094508582
0.0033200000000000005,-0.9854546830965837,-0.6374239897486866,-0.9944074757692839,-0.13674440884471986,0.314076227907976
0.00334,-1.0072464032715216,-0.4257792915650767,-0.9923555801008116,0.10994504307434731,0.21443233000821002
0.00336,-1.028879067563013,-0.18738131458573043,-0.9381939226063875,0.34986113406958447,0.09639635611484897
0.00338,-1.0503492599225916,0.06279051952931314,-0.834661229985774,0.5684262558479213,-0.032975987858884545
0.0034000000000000002,-1.0716535899579938,0.30901699437494584,-0.6871030805849272,0.7523848996211281,-0.16557958568996994
0.0034200000000000003,-1.0927886934685387,0.535826794978994,-0.5032036642869009,0.8906049208495943,-0.2927727316052647
0.0034400000000000003,-1.1137512329763761,0.7289686274214133,-0.2925927660741593,0.974747576112801,-0.4059448537958478
0.0034600000000000004,-1.1345378982535133,0.8763066800438641,-0.06634762223891646,0.9997662469567146,-0.49710156950123974
0.0034800000000000005,-1.1551454068445355,0.9685831611286311,0.16358498899871732,0.9642043096916497,-0.5594271948623494
0.0035,-1.175570504584946,1.0,0.3850166121186368,0.8702748846760825,-0.587785252292473
0.00352,-1.1958099661150379,0.9685831611286319,0.5861621891189485,0.7237184527061747,-0.5791206985444127
0.00354,-1.215860595389211,0.8763066800438658,0.7562683530639431,0.53344775474567,-0.5327333808708388
0.0035600000000000002,-1.235719226180669,0.7289686274214108,0.8861914795969206,0.31100218414379033,-0.4504002740935851
0.0035800000000000003,-1.2553827225814014,0.5358267949789969,0.9688943404672388,0.06984527097922333,-0.33633385035639973
0.0036000000000000003,-1.2748479794973802,0.3090169943749491,0.9998341858142726,-0.17545183121937535,-0.1969748454546286
0.0036200000000000004,-1.294111923138889,0.06279051952931657,0.9772205563719976,-0.410091263545829,-0.04062897999148691
0.0036400000000000004,-1.3131715115059133,-0.18738131458572707,0.9021278249667226,-0.6199405240875714,0.12303190205125213
0.0036600000000000005,-1.3320237348685038,-0.4257792915650736,0.7784550515207125,-0.7923819649011918,0.2835740610900875
0.00368,-1.3506656162420487,-0.6374239897486894,0.612733817350564,-0.9170687924571175,0.43047333296068946
0.0037,-1.3690942118573775,-0.8090169943749463,0.41379285983094477,-0.9865424625554382,0.5538102421464958
0.00372,-1.38730661162561,-0.9297764858882502,0.19229612309516278,-0.9966748611169305,0.6449425331033977
0.0037400000000000003,-1.4052999395976988,-0.9921147013144772,-0.03982214851856503,-0.9469093175313393,0.6971093649156119
0.0037600000000000003,-1.4230713544185714,-0.9921147013144777,-0.2699958087169534,-0.8402866582651249,0.705925005869085
0.0037800000000000004,-1.4406180497758139,-0.9297764858882516,-0.4857048998920138,-0.6832554398982054,0.6697263939138712
0.0038000000000000004,-1.4579372548428233,-0.8090169943749485,-0.6751570664399769,-0.48527842565365525,0.5897480079501021
0.0038200000000000005,-1.475026234716348,-0.6374239897486867,-0.8279352821271806,-0.25825951566037697,0.47010855375843874
0.0038400000000000005,-1.4918822908483649,-0.4257792915650705,-0.9355762425438913,-0.01582598735358565,0.31760629244794564
0.00386,-1.5085027614722077,-0.18738131458573068,-0.9920470922391017,0.2274905792373276,0.1413326152504336
0.00388,-1.524885022022896,0.0627905195293129,-0.9940932868643321,0.4571254235857056,-0.04787416137764269
0.0039000000000000003,-1.5410264855515787,0.3090169943749456,-0.9414370855075042,0.6593515773063688,-0.23810168640866722
0.003920000000000001,-1.5569246031340473,0.5358267949789998,-0.8368140891681828,0.8220986855362067,-0.41712096006063387
0.00394,-1.5725768642732378,0.7289686274214082,-0.6858439760902781,0.9356709680979683,-0.5731795991319621
0.00396,-1.5879807972956708,0.8763066800438606,-0.49674066861205024,0.9933217917895373,-0.695779090225786
0.00398,-1.6031339697417535,0.9685831611286292,-0.27987610585334677,0.9916510121324451,-0.7763842840625779
0.004,-1.6180339887498947,1.0,-0.04722009625436007,0.9308019089635021,-0.8090169943749473
0.00402,-1.6326785014343679,0.968583161128632,0.18831408696328297,0.8144465429659348,-0.7906924520130288
0.00404,-1.647065195256855,0.8763066800438659,0.41358304503161925,0.6495609811456865,-0.7216671165356682
0.00406,-1.6611917983916256,0.7289686274214109,0.6159464187586849,0.44600432677888446,-0.6054783525786241
0.00408,-1.6750560800842837,0.5358267949789971,0.7839791035161354,0.21592710343098137,-0.44876996540082204
0.0041,-1.6886558510040306,0.30901699437494934,0.9081223235698586,-0.02695540155052784,-0.2609116778054689
0.00412,-1.701988963589384,0.0627905195293168,0.9812362239457629,-0.2681813205492767,-0.053434385628470436
0.0041400000000000005,-1.7150533123873046,-0.18738131458572682,0.9990216338769154,-0.4934031019119769,0.16068447212986917
0.0041600000000000005,-1.727846834385671,-0.4257792915650734,0.9602855596289358,-0.6892399146378567,0.3678407005388428
0.0041800000000000006,-1.7403675093390518,-0.6374239897486892,0.8670334241544638,-0.8440710081705733,0.5546760007159438
0.004200000000000001,-1.7526133600877276,-0.8090169943749504,0.7243806388875272,-0.9487231156267011,0.7089469964397781
0.004220000000000001,-1.7645824528699072,-0.9297764858882528,0.5402862485771579,-0.9970113948079901,0.8203336360447279
0.004240000000000001,-1.7762728976270894,-0.9921147013144781,0.3251215677980698,-0.9861021830297305,0.8811332276411512
0.004260000000000001,-1.787682848302528,-0.9921147013144778,0.09109634800161535,-0.9166764719551145,0.8867932175443387
0.00428,-1.7988105031327422,-0.9297764858882542,-0.14842648437597047,-0.7928848531721819,0.8362458541908218
0.0043,-1.8096541049320392,-0.8090169943749487,-0.379689605046755,-0.6220970410086688,0.7320204624152031
0.00432,-1.8202119413699915,-0.6374239897486924,-0.5893308540206326,-0.41446121544801817,0.5801233789281365
0.00434,-1.830482345241835,-0.42577929156507716,-0.7651584124326815,-0.1822996300345128,0.38969073808972476
0.00436,-1.8404636947317408,-0.18738131458573093,-0.8968665500649364,0.06062345999938484,0.1724342532830725
0.00438,-1.850154413668916,0.06279051952931265,-0.9766496383974724,0.29991803681573714,-0.05808607842186104
0.0044,-1.859552971776503,0.3090169943749454,-0.9996773707887423,0.5214203421007613,-0.2873167351096863
0.00442,-1.8686578849132243,0.5358267949789935,-0.9644016331905012,0.7120302914314508,-0.500638482692639
0.00444,-1.8774677153077486,0.728968627421413,-0.8726748351732535,0.8604848582470217,-0.6843075317279528
0.00446,-1.885981071785729,0.8763066800438639,-0.7296702331177886,0.958021882500537,-0.8263489058210602
0.0044800000000000005,-1.8941966099894887,0.968583161128631,-0.5436062546682494,0.9988953102848112,-0.9173434701513777
0.0045000000000000005,-1.9021130325903073,1.0,-0.3252884065724105,0.9807117031375477,-0.9510565162951536
0.004520000000000001,-1.9097290894932861,0.9685831611286303,-0.08749333597754473,0.9045684442271982,-0.924865719200354
0.004540000000000001,-1.9170435780347521,0.8763066800438626,0.1557706445830913,0.7749857865073232,-0.8399590466835205
0.004560000000000001,-1.924055343172172,0.7289686274214111,0.39008437058649953,0.5996370439486683,-0.7012879912975252
0.004580000000000001,-1.930763277666548,0.5358267949789913,0.6014722533190267,0.38889310597993615,-0.5172773494675994
0.004600000000000001,-1.9371663222572624,0.3090169943749428,0.7772398143484474,0.15520836021745765,-0.2993086572541505
0.00462,-1.943263465829348,0.06279051952931705,0.9067440033823102,-0.08761559881299917,-0.06100926130088301
0.00464,-1.9490537455731545,-0.1873813145857196,0.9820491822114941,-0.3252449592021487,0.18260812652185918
0.00466,-1.954536247136387,-0.4257792915650667,0.9984277578499492,-0.5436592949243593,0.4161005293219875
0.00468,-1.9597101047684937,-0.6374239897486891,0.9546731379743688,-0.7299779622041279,0.6245831168661774
0.0047,-1.9645745014573774,-0.8090169943749461,0.8532034923446272,-0.8732186616278786,0.7946870791973528
0.00472,-1.9691286690584109,-0.92977648588825,0.6999471258617354,-0.9649435863955547,0.9154247670894681
0.00474,-1.9733718884157363,-0.9921147013144772,0.5040133861461981,-0.9997552373255468,0.9789056308289821
0.00476,-1.9773034894758281,-0.9921147013144778,0.2771661586578761,-0.9756128633824747,0.9808559304346929
0.00478,-1.9809228513933026,-0.9297764858882518,0.0331293429689001,-0.8939510588641908,0.9209077437921003
0.0048000000000000004,-1.9842294026289558,-0.8090169943749488,-0.2132355190269021,-0.759593692880886,0.802637653732639
0.0048200000000000005,-1.9872226210400168,-0.6374239897486872,-0.44683077528204224,-0.5804683794644797,0.6333516858110855
0.0048400000000000006,-1.9899020339626003,-0.42577929156507094,-0.6532489865001575,-0.3671384118536927,0.4236295391522448
0.004860000000000001,-1.992267218286345,-0.18738131458572418,-0.8196672366825605,-0.13217979597461102,0.18665682518426963
0.004880000000000001,-1.9943178005212279,0.0627905195293124,-0.9356536655645343,0.11055990082794387,-0.06261212540064176
0.004900000000000001,-1.9960534568565431,0.3090169943749519,-0.9938349772482863,0.34677724980329333,-0.3084072199247708
0.004920000000000001,-1.997473913212035,0.5358267949789994,-0.990381477098895,0.5625552183890343,-0.5351500224852824
0.004940000000000001,-1.9985789452811786,0.7289686274214128,-0.9252768493309786,0.7451824571756154,-0.7284506752674778
0.00496,-1.9993683785665999,0.8763066800438604,-0.802352805762181,0.8839014573659302,-0.8760299330031867
0.00498,-1.9998420884076322,0.9685831611286291,-0.6290831500731994,0.9705416137801145,-0.9685066858739718
0.005,-2.0,1.0,-0.4161468365471446,1.0,-1.0
0.00502,-1.9998420884076322,0.9685831611286321,-0.17678432174083403,0.9705416137801175,-0.9685066858739748
0.00504,-1.9993683785665999,0.8763066800438661,0.07401502717673994,0.8839014573659358,-0.8760299330031924
0.00506,-1.9985789452811784,0.7289686274214162,0.3204453750529782,0.7451824571756187,-0.7284506752674812
0.00508,-1.997473913212035,0.5358267949789975,0.5468791959708179,0.5625552183890324,-0.5351500224852805
0.0051,-1.9960534568565431,0.30901699437494307,0.7388619504612061,0.3467772498032846,-0.308407219924762
0.00512,-1.9943178005212279,0.06279051952931021,0.8840432068967157,0.11055990082794168,-0.06261212540063957
0.0051400000000000005,-1.992267218286345,-0.18738131458572635,0.9729837773847513,-0.1321797959746132,0.1866568251842718
