tempo_s,modulante_m_t,portadora_c_t,PM_s_PM,FM_s_FM,AM_DSB_s_AM
0.020900000000000002,1.6886558510040284,-1.0,-0.6642338248602859,-0.8598468012758028,-1.6886558510040284
0.02091,1.6818891645963367,-0.9510565162951511,-0.4038235326251846,-0.656006813586311,-1.599571649675554
0.02092,1.6750560800842824,-0.80901699437495,-0.10475720144692459,-0.3858079827776425,-1.3551488353192718
0.02093,1.6681568672263418,-0.5877852522924867,0.2043110923347143,-0.07659755961389181,-0.9805180050660796
0.02094,1.6611917983916251,-0.3090169943749752,0.49378463230343383,0.2403402412358576,-0.5133364966193398
0.020950000000000003,1.654161148549122,7.204327572487672e-14,0.7359579795438328,0.5329501963807074,1.1917118771830317e-13
0.020960000000000003,1.6470651952568536,0.30901699437500413,0.9076672112710898,0.7716480810082349,0.5089711361779522
0.020970000000000003,1.6399042186509019,0.5877852522925113,0.9925031140314778,0.9323108294825231,0.963911514895274
0.020980000000000002,1.6326785014343657,0.8090169943749679,0.9823761159826069,0.9987127067881878,1.3208646540110571
0.02099,1.625388328866186,0.9510565162951604,0.878284026565172,0.9641616279559805,1.5458361616782872
0.021,1.6180339887498933,1.0,0.6902100780724872,0.8321708394670336,1.6180339887498933
0.02101,1.6106157714222429,0.9510565162951544,0.43616200196018307,0.6160988253177573,1.531786624658871
0.02102,1.6031339697417526,0.8090169943749563,0.14044495646444757,0.33779463122035747,1.2969626257808649
0.02103,1.595588879077142,0.5877852522924953,-0.1686657895729979,0.02538626148990617,0.9378636118434578
0.021040000000000003,1.5879807972956688,0.30901699437487734,-0.4616293850427718,-0.2895637519644459,0.4907130531053289
0.021050000000000003,1.5803100247513795,-6.126267000856049e-14,-0.7104623686171916,-0.5752477968703013,-9.681401155756382e-14
0.021060000000000002,1.572576864273237,-0.30901699437499386,-0.8914103445885581,-0.8028252605581572,-0.48595297602136833
0.021070000000000002,1.5647816211531738,-0.5877852522925026,-0.9872134212668097,-0.9493328832047878,-0.9197555599721894
0.02108,1.5569246031340447,-0.8090169943749614,-0.9887495828699415,-0.9999998033292612,-1.2595784628959346
0.02109,1.549006120397466,-0.9510565162951571,-0.8958998175058109,-0.9497340981494728,-1.4731923645850908
0.0211,1.5410264855515774,-1.0,-0.7175532886890834,-0.8036314764783027,-1.5410264855515774
0.02111,1.532986013618699,-0.9510565162951578,-0.4707529874180287,-0.5764556140091344,-1.457956337641401
0.021120000000000003,1.5248850220228933,-0.8090169943748958,-0.17906428830336238,-0.29114343640431517,-1.233657897284258
0.021130000000000003,1.5167238305774418,-0.5877852522924122,0.1296771609848526,0.02351302746543972,-0.8915078994138754
0.021140000000000003,1.5085027614722062,-0.30901699437488755,0.42602280479954224,0.3357736932744095,-0.46615298935635907
0.021150000000000002,1.500222139260918,5.048206429224425e-14,0.6817200242309369,0.6141526875065894,7.573431048681787e-14
0.02116,1.4918822908483638,0.3090169943749836,0.8724045659758145,0.8305926831546855,0.4610169814792265
0.02117,1.4834835454774762,0.5877852522924938,0.979920087124495,0.9632913074888191,0.8719697500502415
0.02118,1.475026234716346,0.8090169943749551,0.9940441924722351,0.9988950324123459,1.1933212910344253
0.02119,1.4665106924451188,0.9510565162951538,0.9134571497100334,0.9338400084529562,1.3947345502664483
0.0212,1.4579372548428222,1.0,0.7458617969460555,0.7747055015164257,1.4579372548428222
0.021210000000000003,1.4493062603740907,0.9510565162951259,0.5072440951058106,0.5375452200671351,1.3783721630360994
0.021220000000000003,1.4406180497758116,0.8090169943749022,0.2203456064643795,0.2462648225975428,1.1654844846718604
0.021230000000000002,1.4318729660436607,0.5877852522924208,-0.08750588953634537,-0.06979010976439394,0.84163381259667
0.021240000000000002,1.4230713544185696,0.3090169943748978,-0.3870005201476456,-0.3787920214861961,0.43975323272344136
0.02125,1.4142135623730945,-3.970145857592801e-14,-0.649636939080097,-0.649636939080097,-5.614634116407099e-14
0.02126,1.4052999395976984,-0.3090169943749733,-0.8504337494623108,-0.8550747269686537,-0.4342615635298123
0.02127,1.3963308379869435,-0.5877852522924851,-0.9703038828942443,-0.9744490725738594,-0.8207426738899327
0.02128,1.3873066116256085,-0.8090169943749488,-0.9978664426913924,-0.9957718573868517,-1.122354625213844
0.021290000000000003,1.3782276167746934,-0.9510565162951856,-0.9305242705908693,-0.9169238518533422,-1.310772355871556
0.021300000000000003,1.3690942118573743,-1.0,-0.7747055015163606,-0.7458617969459869,-1.3690942118573743
0.021310000000000003,1.359906757444836,-0.9510565162951292,-0.5452469527610586,-0.4998120084150878,-1.293348183221691
0.021320000000000002,1.3506656162420472,-0.8090169943749085,-0.2639787758342767,-0.20353257808936598,-1.0927114372576745
0.021330000000000002,1.341371153073439,-0.5877852522924296,0.042354372384437296,0.11318020325040691,-0.7884381816270585
0.02134,1.3320237348685027,-0.3090169943749081,0.3446375018617488,0.4184898077190435,-0.41161797098510416
0.02135,1.3226237306473037,2.892085285961177e-14,0.6141526875065724,0.6817200242309212,3.825140630268146e-14
0.02136,1.3131715115059135,0.3090169943749631,0.825306644455736,0.8764363093536187,0.40579231358438467
0.02137,1.303667450601756,0.5877852522924764,0.9580595033011076,0.9830984971089872,0.7662765013574426
0.021380000000000003,1.294111923138885,0.8090169943750093,0.9998244594785273,0.991018854740163,1.0469585384426836
0.021390000000000003,1.2845053063531657,0.9510565162951823,0.9466584480277448,0.899429554104079,1.2216371418229177
0.021400000000000002,1.274847979497377,1.0,0.8036314764782543,0.7175532886890268,1.274847979497377
0.021410000000000002,1.265140323826247,0.9510565162951325,0.5843403082612048,0.46367097090548853,1.2032199490026865
0.02142,1.2553827225813996,0.8090169943749148,0.3096134071318462,0.16328111726004246,1.0156259570130015
0.02143,1.2455755609762242,0.5877852522924383,0.005530722032965112,-0.15346343479087426,0.7321309453577053
0.02144,1.2357192261806687,0.3090169943749183,-0.2990532525904623,-0.45478355497816814,0.3818582411656501
0.02145,1.2258141073059536,-1.8140247143295534e-14,-0.575247796870266,-0.7104623686171612,-2.2236570858268192e-14
0.021460000000000003,1.2158605953892063,-0.30901699437506097,-0.7968657816250383,-0.8948743796196205,-0.3757215867662447
0.021470000000000003,1.2058590833780456,-0.5877852522925596,-0.9429052206579215,-0.9895516088493207,-0.7087861855526392
0.021480000000000003,1.1958099661150345,-0.809016994375003,-0.9995375437080573,-0.9850299866071147,-0.9674305846300594
0.021490000000000002,1.1857136403221158,-0.951056516295179,-0.9614145611468129,-0.8817917062120584,-1.1276806840884264
0.021500000000000002,1.1755705045849443,-1.0,-0.8321708394670005,-0.6902100780724439,-1.1755705045849443
0.02151,1.1653809593371507,-0.9510565162951359,-0.6240745592219429,-0.4295034875277379,-1.1083431553438738
0.02152,1.1551454068445344,-0.8090169943749211,-0.35686063766307247,-0.1258043143840792,-0.9345322651113607
0.02153,1.1448642511891816,-0.587785252292447,-0.05585731808847219,0.19046282338157838,-0.6729343227258365
0.02154,1.1345378982535135,-0.3090169943749286,0.25041576941503685,0.48763023024210334,-0.35059149132274925
0.021550000000000003,1.1241667557042565,1.2104647914859533e-13,0.5329501963807488,0.735957979543866,1.3607642775389935e-13
0.021560000000000003,1.113751232976372,0.3090169943750507,0.7649958469041723,0.9106089464113662,0.3441680584958653
0.021570000000000002,1.103291741256857,0.587785252292551,0.9245924514113429,0.9941305398730312,0.6484986144869496
0.021580000000000002,1.0927886934685354,0.8090169943749966,0.9966460905026997,0.9781953947403178,0.8840846242768939
0.02159,1.0822425042537496,0.9510565162951756,0.9743544994376616,0.8644277389832365,1.029273785882138
0.0216,1.0716535899579918,1.0,0.8598468012757833,0.6642338248602574,1.0716535899579918
0.02161,1.0610223686134672,0.9510565162951392,0.663977740570685,0.39765450441138184,1.009092237604741
0.02162,1.0503492599225912,0.8090169943749275,0.40529652404850647,0.09135576069320926,0.8497504013065041
0.021630000000000003,1.0396346852414164,0.5877852522923638,0.10828842485935129,-0.22404099044235856,0.6110819357565181
0.021640000000000003,1.028879067563011,0.3090169943748307,-0.19894400470250237,-0.5170213115734067,0.31794111703350003
0.021650000000000003,1.0180828315007382,-1.1026587343227909e-13,-0.48734042358311924,-0.758326480435125,-1.1225979264183671e-13
0.021660000000000002,1.007246403271518,-0.30901699437504043,-0.7296311852360237,-0.9238739595689035,-0.3112562561340344
0.021670000000000002,0.9963702106789787,-0.5877852522925422,-0.9029149064347671,-0.9971582319802453,-0.5856517156607169
0.02168,0.9854546830965808,-0.8090169943749903,-0.990821589712684,-0.9708929168056977,-0.7972495858115544
0.02169,0.974500251450663,-0.9510565162951723,-0.9850571408769525,-0.847731143624769,-0.926804814273437
0.0217,0.9635073482034296,-1.0,-0.8861837490937856,-0.6399933774485083,-0.9635073482034296
0.02171,0.952476407335878,-0.9510565162951425,-0.7035629166384103,-0.368431017519256,-0.9058588938141733
0.021720000000000003,0.9414078643306625,-0.809016994374867,-0.4544670928364821,-0.06015023935195257,-0.761614960881655
0.021730000000000003,0.9303021561549147,-0.5877852522923726,-0.16244439785116213,0.2540958736503876,-0.5468178875636547
0.021740000000000002,0.9191597212429744,-0.309016994374841,0.1449085984142192,0.5429761665942786,-0.28403597440892064
0.021750000000000002,0.9079809994790898,9.948526771596285e-14,0.43855529529210846,0.7777048722269653,9.033073281418478e-14
0.02176,0.8967664321800614,0.3090169943750302,0.6907620985701505,0.9349083366902923,0.27711606752870194
0.02177,0.8855164620778007,0.5877852522925335,0.8777169750631056,0.9989496796624706,0.5204935170715917
0.02178,0.8742315333018641,0.809016994374984,0.9817763721755207,0.9634804647213114,0.7072681674597078
0.02179,0.8629120913619169,0.951056516295169,0.9931286164331474,0.8320657754401205,0.8206781674796433
0.021800000000000003,0.8515585831301418,1.0,0.9107171382444104,0.6178215809860985,0.8515585831301418
0.021810000000000003,0.8401714568236097,0.9510565162951108,0.7423368393993749,0.3421016946671727,0.7990505388172503
